year,dorm,room_number,course,geolocation,grade
2015,Random Hall , 432,0,MD,1
2015,Random Hall , 234,11,CA,4
2015,Random Hall , 335,0,MA,1
2015,Random Hall , 343,6 3,CA,3
2015,Random Hall , 312,0,MI,1
2015,Random Hall , 112S,6 2,AZ,4
2015,Random Hall , 441,6 3,WA,3
2015,Random Hall , 214,12,WY,3
2015,Random Hall , 415S,6 1,FL,4
2015,Random Hall , 222,0,IL,1
2015,Random Hall , 432,0,CA,1
2015,Random Hall , 345,4,CA,4
2015,Random Hall , 235S,12,GA,2
2015,Random Hall , 231,6 2,IA,4
2015,Random Hall , 412,0,MA,1
2015,Random Hall , 422,0,PR,1
2015,Random Hall , 345S,3,NY,4
2015,Random Hall , 245,6 7,MT,4
2015,Random Hall , 112S,0,ME,1
2015,Random Hall , 444,5,NY,4
2015,Random Hall , 244,6 3,NE,3
2015,Random Hall , 313,8,MA,2
2015,Random Hall , 145S,0,,1
2015,Random Hall , 341,0,AZ,1
2015,Random Hall , 232,18,MI,2
2015,Random Hall , 322,0,,1
2015,Random Hall , 424,18,NY,4
2015,Random Hall , 225S,0,MA,1
2015,Random Hall , 442,0,NM,1
2015,Random Hall , 221,10,FL,3
2015,Random Hall , 241,8,NY,2
2015,Random Hall , 222,0,NC,1
2015,Random Hall , 425S,18,MD,2
2015,Random Hall , 325S,0,GA,1
2015,Random Hall , 414,18,NY,3
2015,Random Hall , 124,18,TX,3
2015,Random Hall , 342,0,PA,1
2015,Random Hall , 442,0,MA,1
2015,Random Hall , 321,0,NJ,1
2015,Random Hall , 212,0,MI,1
2015,Random Hall , 211,8,CT,2
2015,Random Hall , 145,6 2,,2
2015,Random Hall , 422,0,MA,1
2015,Random Hall , 144,6 3,AR,4
2015,Random Hall , 325,8,IL,3
2015,Random Hall , 335S,8,OK,3
2015,Random Hall , 242,0,MA,1
2015,Random Hall , 334,10 B,,2
2015,Random Hall , 242,0,OK,1
2015,Random Hall , 342,0,HI,1
2015,Random Hall , 123,1 ENG,CO,4
2015,Random Hall , 332,0,,1
2015,Random Hall , 322,0,GA,1
2015,Random Hall , 232,18,CA,2
2015,Random Hall , 411,6 3,CA,4
2015,Random Hall , 115S,6 3,NY,3
2015,Random Hall , 312,0,MA,1
2015,Random Hall , 434,6 3,,4
2015,Random Hall , 443,6 2,NJ,3
2015,Random Hall , 421,6 1,ME,4
2015,Random Hall , 235,16,WI,2
2015,Random Hall , 245S,6 3,NY,2
2015,Random Hall , 332,0,PA,1
2015,Random Hall , 115,6 3,,3
2015,Random Hall , 225,6 3,NJ,4
2015,Random Hall , 233,6 3,CA,3
2015,Random Hall , 125S,0,FL,1
2015,Random Hall , 344,3,PA,2
2015,Random Hall , 423,6 3,NM,4
2015,Random Hall , 324,2,CA,3
2015,Random Hall , 333,2,TX,2
2015,Random Hall , 213,0,TX,1
2015,Random Hall , 311,6 3,IA,3
2015,Random Hall , 212,0,MI,1
2015,Random Hall , 415,18,MA,2
2015,Random Hall , 412,0,IN,1
2015,Simmons Hall , 533,0,CA,1
2015,Simmons Hall , 1052B,6 2,,3
2015,Simmons Hall , 1039,2,CA,3
2015,Simmons Hall , 729,0,DC,1
2015,Simmons Hall , 871,6 3,MN,4
2015,Simmons Hall , 674,2 A,NJ,3
2015,Simmons Hall , 652,16,NY,2
2015,Simmons Hall , 379A,0,TX,1
2015,Simmons Hall , 225,0,IL,1
2015,Simmons Hall , 724,6 2,,3
2015,Simmons Hall , 922C,6 2,TN,2
2015,Simmons Hall , 578B,18,NJ,3
2015,Simmons Hall , 1064,10,MD,4
2015,Simmons Hall , 627,16,LA,2
2015,Simmons Hall , 438,20,,2
2015,Simmons Hall , 549A,6 3,NE,2
2015,Simmons Hall , 1076,6 3,CA,4
2015,Simmons Hall , 571,6 3,MI,3
2015,Simmons Hall , 624A,10,IL,2
2015,Simmons Hall , 345,7,MA,2
2015,Simmons Hall , 433,6 7,,2
2015,Simmons Hall , 632,6 2,,2
2015,Simmons Hall , 936,6 3,NY,3
2015,Simmons Hall , 1022A,0,GA,1
2015,Simmons Hall , 933,2,VT,2
2015,Simmons Hall , 373,6 3,TN,2
2015,Simmons Hall , 631B,10 ENG,CA,2
2015,Simmons Hall , 476,18,AZ,4
2015,Simmons Hall , 549B,6 2,IN,4
2015,Simmons Hall , 873,4,PR,3
2015,Simmons Hall , 424A,0,NY,1
2015,Simmons Hall , 1021A,2 A,IN,4
2015,Simmons Hall , 1024,0,NY,1
2015,Simmons Hall , 924,0,MO,1
2015,Simmons Hall , 1040,22,MA,3
2015,Simmons Hall , 328,20,CT,2
2015,Simmons Hall , 440,0,NY,1
2015,Simmons Hall , 635,22,FL,3
2015,Simmons Hall , 653,2,GA,2
2015,Simmons Hall , 778,6 3,TX,4
2015,Simmons Hall , 534,5,MA,2
2015,Simmons Hall , 739,2,PA,2
2015,Simmons Hall , 743,17,MA,3
2015,Simmons Hall , 738C,2 A,PR,3
2015,Simmons Hall , 832,0,IL,1
2015,Simmons Hall , 566,16,VA,3
2015,Simmons Hall , 933,18,CT,3
2015,Simmons Hall , 376,6 2,FL,3
2015,Simmons Hall , 371,6 3,CT,2
2015,Simmons Hall , 1078B,0,KS,1
2015,Simmons Hall , 229,6 1,KY,2
2015,Simmons Hall , 1040,1 ENG,VA,3
2015,Simmons Hall , 780,0,CA,1
2015,Simmons Hall , 326,0,CT,1
2015,Simmons Hall , 732,16,IA,3
2015,Simmons Hall , 451,0,CA,1
2015,Simmons Hall , 473,16,MI,2
2015,Simmons Hall , 524,0,MD,1
2015,Simmons Hall , 572B,0,WA,1
2015,Simmons Hall , 664,6 7,MI,2
2015,Simmons Hall , 644,6 2,NY,3
2015,Simmons Hall , 866,1 ENG,CA,3
2015,Simmons Hall , 1072,7 A,KS,4
2015,Simmons Hall , 940,2 A,MA,2
2015,Simmons Hall , 570,2,IL,3
2015,Simmons Hall , 540,6 7,CT,2
2015,Simmons Hall , 627,2 A,MI,2
2015,Simmons Hall , 433,22,MI,2
2015,Simmons Hall , 639,6 2,NY,2
2015,Simmons Hall , 1045,6 2,MD,3
2015,Simmons Hall , 575,6 3,FL,3
2015,Simmons Hall , 344,0,FL,1
2015,Simmons Hall , 535,2 A,,4
2015,Simmons Hall , 452,0,,1
2015,Simmons Hall , 329,0,CA,1
2015,Simmons Hall , 341,0,CA,1
2015,Simmons Hall , 322B,20,CA,2
2015,Simmons Hall , 725,0,GA,1
2015,Simmons Hall , 378,0,GA,1
2015,Simmons Hall , 824,0,NY,1
2015,Simmons Hall , 426,6 3,MI,3
2015,Simmons Hall , 921C,0,IN,1
2015,Simmons Hall , 832,0,FL,1
2015,Simmons Hall , 539,6 3,CA,2
2015,Simmons Hall , 228,0,,1
2015,Simmons Hall , 1031C,0,,1
2015,Simmons Hall , 721,18 C,IL,3
2015,Simmons Hall , 450,6 3,NC,4
2015,Simmons Hall , 377,6 3,PA,2
2015,Simmons Hall , 779,6 3,PR,4
2015,Simmons Hall , 525,0,MD,1
2015,Simmons Hall , 1074,8,,3
2015,Simmons Hall , 652,16,MD,2
2015,Simmons Hall , 543,20,VT,4
2015,Simmons Hall , 548,0,MD,1
2015,Simmons Hall , 427,0,TX,1
2015,Simmons Hall , 451,0,CA,1
2015,Simmons Hall , 446,0,WA,1
2015,Simmons Hall , 322C,0,TX,1
2015,Simmons Hall , 971,18 C,MA,3
2015,Simmons Hall , 381,2,,2
2015,Simmons Hall , 966,18,CA,4
2015,Simmons Hall , 1021D,0,OH,1
2015,Simmons Hall , 635,8,NY,3
2015,Simmons Hall , 973,0,PR,1
2015,Simmons Hall , 738B,0,MA,1
2015,Simmons Hall , 748C,8,,3
2015,Simmons Hall , 776,16,PR,3
2015,Simmons Hall , 1032,1 ENG,ME,2
2015,Simmons Hall , 628,9,NJ,4
2015,Simmons Hall , 921C,0,OH,1
2015,Simmons Hall , 946,18,GA,4
2015,Simmons Hall , 732,6 7,IL,3
2015,Simmons Hall , 424A,0,,1
2015,Simmons Hall , 729,0,IN,1
2015,Simmons Hall , 921B,6 3,TX,4
2015,Simmons Hall , 733,18,WA,4
2015,Simmons Hall , 337,12,FL,2
2015,Simmons Hall , 780,0,,1
2015,Simmons Hall , 550,18 C,CA,4
2015,Simmons Hall , 380,2,NC,2
2015,Simmons Hall , 1024,0,NJ,1
2015,Simmons Hall , 578A,5,OH,3
2015,Simmons Hall , 733,7,CA,4
2015,Simmons Hall , 467,1 ENG,NY,2
2015,Simmons Hall , 522B,0,CA,1
2015,Simmons Hall , 672,2,MA,3
2015,Simmons Hall , 939,0,NY,1
2015,Simmons Hall , 634,22,UT,3
2015,Simmons Hall , 629,6 2,VA,2
2015,Simmons Hall , 569,20,PR,3
2015,Simmons Hall , 340B,0,UT,1
2015,Simmons Hall , 379A,0,MO,1
2015,Simmons Hall , 1034,0,KY,1
2015,Simmons Hall , 225,0,AZ,1
2015,Simmons Hall , 464,0,NY,1
2015,Simmons Hall , 565,6 2,NY,3
2015,Simmons Hall , 624A,2 A,MI,2
2015,Simmons Hall , 532,2,VA,4
2015,Simmons Hall , 776,2 A,PR,4
2015,Simmons Hall , 645B,0,CA,1
2015,Simmons Hall , 422C,0,CA,1
2015,Simmons Hall , 1025,UND,CA,2
2015,Simmons Hall , 727,16,NJ,3
2015,Simmons Hall , 625,0,PA,1
2015,Simmons Hall , 1036,0,,1
2015,Simmons Hall , 664,3,MI,2
2015,Simmons Hall , 1064,2,CA,4
2015,Simmons Hall , 624B,6 2,CO,2
2015,Simmons Hall , 573,8,GA,4
2015,Simmons Hall , 778,6 3,,3
2015,Simmons Hall , 522C,0,,1
2015,Simmons Hall , 738B,0,,1
2015,Simmons Hall , 839,7,CA,3
2015,Simmons Hall , 330,6 2,IN,4
2015,Simmons Hall , 321,2,CA,2
2015,Simmons Hall , 1077,18,NH,4
2015,Simmons Hall , 574,6 3,VA,3
2015,Simmons Hall , 824,0,MA,1
2015,Simmons Hall , 640,18,TX,3
2015,Simmons Hall , 472,6 2,CO,2
2015,Simmons Hall , 329,0,CA,1
2015,Simmons Hall , 440,0,CA,1
2015,Simmons Hall , 421C,0,CA,1
2015,Simmons Hall , 224B,0,,1
2015,Simmons Hall , 224A,0,VA,1
2015,Simmons Hall , 521C,8,CA,4
2015,Simmons Hall , 747,16,NY,3
2015,Simmons Hall , 1078B,0,PR,1
2015,Simmons Hall , 328,6 3,CA,2
2015,Simmons Hall , 1022A,0,AK,1
2015,Simmons Hall , 526,6 2,,3
2015,Simmons Hall , 833,6 3,OR,2
2015,Simmons Hall , 724,6 2,TX,3
2015,Simmons Hall , 344,0,,1
2015,Simmons Hall , 548,0,NY,1
2015,Simmons Hall , 521C,6 2,CA,4
2015,Simmons Hall , 1066,6 1,TX,4
2015,Simmons Hall , 925,0,MN,1
2015,Simmons Hall , 821,10,NY,3
2015,Simmons Hall , 631C,3,AL,2
2015,Simmons Hall , 871,6 3,,4
2015,Simmons Hall , 825,8,,2
2015,Simmons Hall , 977,2,NE,4
2015,Simmons Hall , 645B,0,MN,1
2015,Simmons Hall , 379B,0,TX,1
2015,Simmons Hall , 537,6 7,NY,3
2015,Simmons Hall , 477,3,CA,3
2015,Simmons Hall , 479A,6 2,FL,4
2015,Simmons Hall , 840,0,PR,1
2015,Simmons Hall , 922C,4,WA,2
2015,Simmons Hall , 422B,0,CA,1
2015,Simmons Hall , 479B,0,,1
2015,Simmons Hall , 741A,6 1,RI,3
2015,Simmons Hall , 521B,18,CA,2
2015,Simmons Hall , 941,10,VA,2
2015,Simmons Hall , 447,UND,MA,2
2015,Simmons Hall , 446,0,TX,1
2015,Simmons Hall , 538,2 A,,3
2015,Simmons Hall , 428,0,VA,1
2015,Simmons Hall , 833,10,MA,2
2015,Simmons Hall , 1075,4,CA,4
2015,Simmons Hall , 730,14,,3
2015,Simmons Hall , 472,20,TN,2
2015,Simmons Hall , 429,21E,TN,4
2015,Simmons Hall , 422B,0,OH,1
2015,Simmons Hall , 731,16,SD,3
2015,Simmons Hall , 448,18,PR,2
2015,Simmons Hall , 341,0,MA,1
2015,Simmons Hall , 631D,6 2,NC,4
2015,Simmons Hall , 545,20,PR,4
2015,Simmons Hall , 1052A,6 3,TX,2
2015,Simmons Hall , 321,2 A,CO,2
2015,Simmons Hall , 1032,6 2,CA,2
2015,Simmons Hall , 728,6 2,FL,3
2015,Simmons Hall , 381,8,,2
2015,Simmons Hall , 1065,18,FL,2
2015,Simmons Hall , 340A,2,CA,2
2015,Simmons Hall , 464,0,PA,1
2015,Simmons Hall , 741A,6 7,OH,3
2015,Simmons Hall , 475,6 7,CA,3
2015,Simmons Hall , 645A,6 2,,3
2015,Simmons Hall , 552,18,NC,2
2015,Simmons Hall , 577,5,IN,4
2015,Simmons Hall , 741B,6 3,WA,3
2015,Simmons Hall , 327,2 A,CA,4
2015,Simmons Hall , 874,18,FL,3
2015,Simmons Hall , 650,6 3,MA,3
2015,Simmons Hall , 775,8,CA,2
2015,Simmons Hall , 878,6 2,PR,3
2015,Simmons Hall , 971,8,MA,3
2015,Simmons Hall , 252,0,MD,1
2015,Simmons Hall , 467,6 2,CA,2
2015,Simmons Hall , 322C,0,TX,1
2015,Simmons Hall , 740,10,MA,2
2015,Simmons Hall , 322B,2,CO,2
2015,Simmons Hall , 551,2,VA,3
2015,Simmons Hall , 721,3,GA,3
2015,Simmons Hall , 648,6 2,GA,3
2015,Simmons Hall , 931,2 A,MA,4
2015,Simmons Hall , 647,8,FL,3
2015,Simmons Hall , 972,8,CA,4
2015,Simmons Hall , 372,6 1,MD,2
2015,Simmons Hall , 932,0,UT,1
2015,Simmons Hall , 428,0,MD,1
2015,Simmons Hall , 650,3,AZ,3
2015,Simmons Hall , 931,8,TX,4
2015,Simmons Hall , 1044,6 7,MI,4
2015,Simmons Hall , 1046,10 ENG,MA,4
2015,Simmons Hall , 1021B,6 2,PA,4
2015,Simmons Hall , 626,24 2,,2
2015,Simmons Hall , 522B,0,NY,1
2015,Simmons Hall , 840,0,PR,1
2015,Simmons Hall , 872,0,FL,1
2015,Simmons Hall , 1021D,0,MT,1
2015,Simmons Hall , 678,15,,4
2015,Simmons Hall , 638,18,FL,4
2015,Simmons Hall , 553,0,AL,1
2015,Simmons Hall , 1073,2 A,FL,3
2015,Simmons Hall , 1033,18,,2
2015,Simmons Hall , 637,20,TX,2
2015,Simmons Hall , 252,0,MA,1
2015,Simmons Hall , 744,18 C,,3
2015,Simmons Hall , 1036,0,GA,1
2015,Simmons Hall , 675,3,MD,2
2015,Simmons Hall , 572B,0,MI,1
2015,Simmons Hall , 424B,6 3,CA,2
2015,Simmons Hall , 938,6 2,CA,4
2015,Simmons Hall , 649,2 A,WA,3
2015,Simmons Hall , 374,10,NY,2
2015,Simmons Hall , 966,2,NH,3
2015,Simmons Hall , 478,6 3,TX,3
2015,Simmons Hall , 675,22,FL,2
2015,Simmons Hall , 375,6 2,CA,2
2015,Simmons Hall , 553,0,CA,1
2015,Simmons Hall , 324,0,MI,1
2015,Simmons Hall , 941,10,MI,2
2015,Simmons Hall , 474,6 2,PR,2
2015,Simmons Hall , 939,0,PR,1
2015,Simmons Hall , 975,6 2,OR,4
2015,Simmons Hall , 978,10 B,MA,2
2015,Simmons Hall , 636,6 1,TX,2
2015,Simmons Hall , 244B,6 2,TX,4
2015,Simmons Hall , 421B,0,ME,1
2015,Simmons Hall , 921B,8,CA,4
2015,Simmons Hall , 465,6 3,CA,3
2015,Simmons Hall , 974,16,NE,4
2015,Simmons Hall , 976,16,PA,4
2015,Simmons Hall , 575,6 3,MI,3
2015,Simmons Hall , 634,2 A,MA,4
2015,Simmons Hall , 665,6 3,PA,2
2015,Simmons Hall , 866,2 OE,CA,3
2015,Simmons Hall , 1072,6 3,IA,4
2015,Simmons Hall , 1021B,1 C,TX,4
2015,Simmons Hall , 340A,6 2,CA,2
2015,Simmons Hall , 244C,7,PR,3
2015,Simmons Hall , 846,0,CA,1
2015,Simmons Hall , 1022C,0,CA,1
2015,Simmons Hall , 667,6 3,WA,4
2015,Simmons Hall , 1031B,12,CA,2
2015,Simmons Hall , 865,6 3,VI,4
2015,Simmons Hall , 1043,6 3,PA,3
2015,Simmons Hall , 978,7,IL,2
2015,Simmons Hall , 466,6 3,MI,3
2015,Simmons Hall , 633,20,TX,2
2015,Simmons Hall , 371,6 3,MA,2
2015,Simmons Hall , 746,6 2,PA,3
2015,Simmons Hall , 643,16,FL,3
2015,Simmons Hall , 564,6 2,CA,4
2015,Simmons Hall , 821,17,GA,3
2015,Simmons Hall , 527,0,FL,1
2015,Simmons Hall , 537,20,FL,3
2015,Simmons Hall , 326,0,CA,1
2015,Simmons Hall , 979,16,NY,4
2015,Simmons Hall , 340B,0,CA,1
2015,Simmons Hall , 524,0,FL,1
2015,Simmons Hall , 1078A,6 3,MA,4
2015,Simmons Hall , 932,0,CO,1
2015,Simmons Hall , 421C,0,,1
2015,Simmons Hall , 1066,2 A,MN,4
2015,Simmons Hall , 438,8,AZ,2
2015,Simmons Hall , 673,2 A,MO,4
2015,Simmons Hall , 945,0,,1
2015,Simmons Hall , 940,16,AZ,2
2015,Simmons Hall , 322D,0,SC,1
2015,Simmons Hall , 924,0,OR,1
2015,Simmons Hall , 337,6 3,CA,2
2015,Simmons Hall , 1039,6 3,MA,3
2015,Simmons Hall , 748B,2 A,VA,3
2015,Simmons Hall , 544,9,CA,2
2015,Simmons Hall , 846,0,SC,1
2015,Simmons Hall , 878,16,FL,3
2015,Simmons Hall , 670,7,PA,4
2015,Simmons Hall , 324,0,,1
2015,Simmons Hall , 1052A,6 2,TX,2
2015,Simmons Hall , 224A,0,VA,1
2015,Simmons Hall , 572A,8,MI,2
2015,Simmons Hall , 228,0,CA,1
2015,Simmons Hall , 533,0,CA,1
2016,500 Memorial Dr , 530,6 3,CA,2
2016,500 Memorial Dr , 318,2,FL,4
2016,500 Memorial Dr , 513,6 3,OK,2
2016,500 Memorial Dr , 243,3,,2
2016,500 Memorial Dr , 332,2 A,,2
2016,500 Memorial Dr , 439,0,NY,1
2016,500 Memorial Dr , 413,20,TX,2
2016,500 Memorial Dr , 213,0,PA,1
2016,500 Memorial Dr , 232,0,MD,1
2016,500 Memorial Dr , 431,0,CA,1
2016,500 Memorial Dr , 451,6 2,,2
2016,500 Memorial Dr , 509,6 3,MI,3
2016,500 Memorial Dr , 521,0,GA,1
2016,500 Memorial Dr , 225,6 3,MA,3
2016,500 Memorial Dr , 354,8,NM,2
2016,500 Memorial Dr , 272,9,FL,2
2016,500 Memorial Dr , 402,8,SD,2
2016,500 Memorial Dr , 271,6 3,TX,2
2016,500 Memorial Dr , 475,2,NY,3
2016,500 Memorial Dr , 311,9,MD,2
2016,500 Memorial Dr , 503,0,CA,1
2016,500 Memorial Dr , 250,6 3,MI,2
2016,500 Memorial Dr , 533,20,NY,3
2016,500 Memorial Dr , 461,0,FL,1
2016,500 Memorial Dr , 559,0,NJ,1
2016,500 Memorial Dr , 370,6 3,TX,3
2016,500 Memorial Dr , 541,2,IN,2
2016,500 Memorial Dr , 472,8,MI,3
2016,500 Memorial Dr , 421,0,CA,1
2016,500 Memorial Dr , 414,6 2,CA,2
2016,500 Memorial Dr , 275,0,IL,1
2016,500 Memorial Dr , 423,16,DE,2
2016,500 Memorial Dr , 433,16,RI,2
2016,500 Memorial Dr , 323,6 3,,3
2016,500 Memorial Dr , 319,2,MA,3
2016,500 Memorial Dr , 528,0,MA,1
2016,500 Memorial Dr , 324,6 3,CA,3
2016,500 Memorial Dr , 543,0,,1
2016,500 Memorial Dr , 412,18,NJ,4
2016,500 Memorial Dr , 409,15,TX,4
2016,500 Memorial Dr , 265,0,MA,1
2016,500 Memorial Dr , 540,10,CA,3
2016,500 Memorial Dr , 357,6 3,CA,3
2016,500 Memorial Dr , 465,0,HI,1
2016,500 Memorial Dr , 242,6 2,CA,4
2016,500 Memorial Dr , 304,0,WA,1
2016,500 Memorial Dr , 420,6 3,MA,2
2016,500 Memorial Dr , 459,0,,1
2016,500 Memorial Dr , 432,0,MA,1
2016,500 Memorial Dr , 570,10,CA,3
2016,500 Memorial Dr , 346,6 3,,2
2016,500 Memorial Dr , 565,6 3,NJ,2
2016,500 Memorial Dr , 554,21 CMS,PA,4
2016,500 Memorial Dr , 353,11,MA,2
2016,500 Memorial Dr , 314,7,MA,4
2016,500 Memorial Dr , 220,8,MI,2
2016,500 Memorial Dr , 529,6 3,MA,2
2016,500 Memorial Dr , 341,0,FL,1
2016,500 Memorial Dr , 246,22,FL,4
2016,500 Memorial Dr , 342,2 A,MA,2
2016,500 Memorial Dr , 375,0,,1
2016,500 Memorial Dr , 305,6 2,NJ,3
2016,500 Memorial Dr , 437,0,NC,1
2016,500 Memorial Dr , 539,0,NJ,1
2016,500 Memorial Dr , 366,4,PA,3
2016,500 Memorial Dr , 256,20,CA,4
2016,500 Memorial Dr , 450,0,CA,1
2016,500 Memorial Dr , 516,16,HI,3
2016,500 Memorial Dr , 275,0,CA,1
2016,500 Memorial Dr , 239,0,DE,1
2016,500 Memorial Dr , 270,18 C,MD,2
2016,500 Memorial Dr , 227,22,PR,3
2016,500 Memorial Dr , 452,0,TX,1
2016,500 Memorial Dr , 403,0,NY,1
2016,500 Memorial Dr , 450,0,CA,1
2016,500 Memorial Dr , 566,20,CA,3
2016,500 Memorial Dr , 320,2,NJ,4
2016,500 Memorial Dr , 313,0,CA,1
2016,500 Memorial Dr , 329,6 3,,2
2016,500 Memorial Dr , 512,8,MA,4
2016,500 Memorial Dr , 274,2 A,GA,2
2016,500 Memorial Dr , 524,6 3,,4
2016,500 Memorial Dr , 519,16,MO,4
2016,500 Memorial Dr , 430,20,IN,2
2016,500 Memorial Dr , 316,6 7,CA,2
2016,500 Memorial Dr , 366,3,NJ,3
2016,500 Memorial Dr , 515,16,TX,3
2016,500 Memorial Dr , 262,16,AL,4
2016,500 Memorial Dr , 501,0,,1
2016,500 Memorial Dr , 527,6 3,CA,2
2016,500 Memorial Dr , 462,8,CA,2
2016,500 Memorial Dr , 537,6 3,,3
2016,500 Memorial Dr , 333,6 1,RI,4
2016,500 Memorial Dr , 501,0,NY,1
2016,500 Memorial Dr , 302,1 E,PA,3
2016,500 Memorial Dr , 427,0,MA,1
2016,500 Memorial Dr , 259,6 2,TX,3
2016,500 Memorial Dr , 314,9,WA,4
2016,500 Memorial Dr , 212,6 3,MA,3
2016,500 Memorial Dr , 235,6 3,TX,4
2016,500 Memorial Dr , 350,0,IN,1
2016,500 Memorial Dr , 520,18 C,NY,4
2016,500 Memorial Dr , 364,16,FL,4
2016,500 Memorial Dr , 354,11,CA,2
2016,500 Memorial Dr , 407,0,TX,1
2016,500 Memorial Dr , 254,3,NJ,2
2016,500 Memorial Dr , 343,0,GA,1
2016,500 Memorial Dr , 419,18,NJ,2
2016,500 Memorial Dr , 464,20,MI,3
2016,500 Memorial Dr , 203,0,GA,1
2016,500 Memorial Dr , 532,0,VA,1
2016,500 Memorial Dr , 330,0,TN,1
2016,500 Memorial Dr , 241,0,TX,1
2016,500 Memorial Dr , 334,6 3,IL,4
2016,500 Memorial Dr , 575,0,,1
2016,500 Memorial Dr , 565,7,IN,2
2016,500 Memorial Dr , 576,6 2,WY,3
2016,500 Memorial Dr , 475,6 1,CA,3
2016,500 Memorial Dr , 260,3,MI,2
2016,500 Memorial Dr , 434,6 3,NY,4
2016,500 Memorial Dr , 327,0,NJ,1
2016,500 Memorial Dr , 216,18,NY,4
2016,500 Memorial Dr , 350,0,MA,1
2016,500 Memorial Dr , 301,0,TX,1
2016,500 Memorial Dr , 557,6 3,GA,3
2016,500 Memorial Dr , 420,18 C,OR,2
2016,500 Memorial Dr , 202,6 3,NJ,2
2016,500 Memorial Dr , 554,8,AZ,2
2016,500 Memorial Dr , 446,16,WI,3
2016,500 Memorial Dr , 427,0,WA,1
2016,500 Memorial Dr , 532,0,NY,1
2016,500 Memorial Dr , 513,6 3,OK,2
2016,500 Memorial Dr , 303,0,NY,1
2016,500 Memorial Dr , 560,6 3,CA,3
2016,500 Memorial Dr , 511,9,WA,4
2016,500 Memorial Dr , 204,18 C,MA,3
2016,500 Memorial Dr , 531,0,MN,1
2016,500 Memorial Dr , 251,3,OH,4
2016,500 Memorial Dr , 426,18 C,WA,3
2016,500 Memorial Dr , 522,6 3,FL,4
2016,500 Memorial Dr , 206,6 1,WI,2
2016,500 Memorial Dr , 410,18 C,,2
2016,500 Memorial Dr , 201,0,PA,1
2016,500 Memorial Dr , 402,6 2,CA,2
2016,500 Memorial Dr , 224,2 A,WI,3
2016,500 Memorial Dr , 375,0,AR,1
2016,500 Memorial Dr , 529,6 2,CA,2
2016,500 Memorial Dr , 375,0,CA,1
2016,500 Memorial Dr , 564,18 C,CA,3
2016,500 Memorial Dr , 352,0,CA,1
2016,500 Memorial Dr , 430,8,MD,2
2016,500 Memorial Dr , 240,6 2,CA,4
2016,500 Memorial Dr , 436,0,NY,1
2016,500 Memorial Dr , 454,16,KS,2
2016,500 Memorial Dr , 362,18,CA,3
2016,500 Memorial Dr , 211,6 3,GA,2
2016,500 Memorial Dr , 303,0,MA,1
2016,500 Memorial Dr , 440,2 A,NC,2
2016,500 Memorial Dr , 205,0,IL,1
2016,500 Memorial Dr , 205,0,MA,1
2016,500 Memorial Dr , 363,6 2,NE,2
2016,500 Memorial Dr , 231,1 ENG,NY,4
2016,500 Memorial Dr , 313,0,VA,1
2016,500 Memorial Dr , 303,0,IA,1
2016,500 Memorial Dr , 332,20,,2
2016,500 Memorial Dr , 368,6 3,CA,2
2016,500 Memorial Dr , 551,6 2,,2
2016,500 Memorial Dr , 365,2 A,TN,2
2016,500 Memorial Dr , 552,0,MN,1
2016,500 Memorial Dr , 239,0,CT,1
2016,500 Memorial Dr , 561,6 3,,3
2016,500 Memorial Dr , 438,6 3,NC,2
2016,500 Memorial Dr , 251,20,MA,4
2016,500 Memorial Dr , 401,0,TX,1
2016,500 Memorial Dr , 553,10,NJ,3
2016,500 Memorial Dr , 331,6 3,IA,4
2016,500 Memorial Dr , 325,2 A,WA,4
2016,500 Memorial Dr , 408,5,MN,4
2016,500 Memorial Dr , 510,18,MI,3
2016,500 Memorial Dr , 309,6 1,MA,3
2016,500 Memorial Dr , 207,5,NY,4
2016,500 Memorial Dr , 351,0,MA,1
2016,500 Memorial Dr , 543,0,NY,1
2016,500 Memorial Dr , 514,6 2,CA,3
2016,500 Memorial Dr , 322,6 3,NJ,4
2016,500 Memorial Dr , 250,6 3,UT,2
2016,500 Memorial Dr , 501,0,NY,1
2016,500 Memorial Dr , 556,6 2,VA,4
2016,500 Memorial Dr , 421,0,CA,1
2016,500 Memorial Dr , 564,6 2,CA,2
2016,500 Memorial Dr , 535,18 C,NJ,3
2016,500 Memorial Dr , 422,8,NY,4
2016,500 Memorial Dr , 264,16,IL,4
2016,500 Memorial Dr , 266,6 3,PA,2
2016,500 Memorial Dr , 321,9,HI,2
2016,500 Memorial Dr , 466,24 2,AE,4
2016,500 Memorial Dr , 339,0,NH,1
2016,500 Memorial Dr , 252,0,VT,1
2016,500 Memorial Dr , 439,0,CA,1
2016,500 Memorial Dr , 232,0,MD,1
2016,500 Memorial Dr , 227,20,NY,3
2016,500 Memorial Dr , 429,2,NY,2
2016,500 Memorial Dr , 305,6 2,TX,3
2016,500 Memorial Dr , 574,6 3,NJ,4
2016,500 Memorial Dr , 320,2,,4
2016,500 Memorial Dr , 456,6 2,CA,3
2016,500 Memorial Dr , 430,6 2,CA,2
2016,500 Memorial Dr , 521,0,,1
2016,500 Memorial Dr , 527,6 7,WA,2
2016,500 Memorial Dr , 404,6 2,OR,2
2016,500 Memorial Dr , 337,0,NY,1
2016,500 Memorial Dr , 315,20,VT,2
2016,500 Memorial Dr , 439,0,MA,1
